patient_id,nombre,apellido,genero,fecha_nacimiento,tipo_sangre,lat,lng,comuna,barrio,direccion,telefono,email,documento,ips_asignada,condicion_preexistente,fhir_patient_id
pat-3399,Janeth,Sánchez,female,1939-02-12,O-,3.389487,-76.485158,22,El Pueblo,Cr. 4 Bis # 85-18,+57 329 057 03 91,janeth.sánchez3399@gmail.com,31369793,ips-agu-021,EPOC,Patient/pat-3399
pat-0843,Isabel,Velasco,female,1945-05-31,B+,3.483038,-76.523372,6,Santa Isabel,Calle 76 # 2-49,573113205048,isabel.velasco843@gmail.com,17188130,ips-nor-011,diabetes tipo 2,Patient/pat-0843
pat-0438,Michel,Cuesta,female,2024-11-25,B+,3.465133,-76.544273,4,Flores,Transversal 2C Bis Q # 7-42 Este,01 8002 465 725,michel.cuesta438@gmail.com,83994695,ips-pro-013,ninguna,Patient/pat-0438
pat-2615,Patricia,García,female,1944-11-15,B+,3.37587,-76.533558,17,Meléndez,Calle 196 # 45-1,+57 314 283 52 55,patricia.garcía2615@gmail.com,22452337,ips-clv-002,diabetes tipo 2,Patient/pat-2615
pat-0171,Rosalba,Erazo,female,1997-04-03,A-,3.456659,-76.519399,2,Chipichape,Avenida carrera 96 # 12-87 Sur,(+57)3232891127,rosalba.erazo171@gmail.com,36054020,ips-cuc-014,ninguna,Patient/pat-0171
pat-0462,Paola,Ordóñez,female,1930-04-24,A+,3.47112,-76.525333,4,Flores,Av. Santander # 94-45 Sur,(+57) 316 734 63 07,paola.ordóñez462@gmail.com,22086184,ips-pro-013,insuficiencia renal,Patient/pat-0462
pat-2987,Vanesa,Vargas,female,2000-09-15,B+,3.454918,-76.52555,19,El Calvario,Cr. 59 # 6-92 Sur,+573222871439,vanesa.vargas2987@gmail.com,94545602,ips-huc-001,diabetes tipo 2,Patient/pat-2987
pat-0839,Luisa,Montes,female,1958-04-30,A-,3.487935,-76.500298,6,Santa Isabel,Cl. 100 # 3-79 Este,(+57) 314 669 72 20,luisa.montes839@gmail.com,19959009,ips-nor-011,artritis,Patient/pat-0839
pat-1662,Alfredo,Garcés,male,1962-02-19,AB-,3.425317,-76.538831,11,El Real,Cr. 188F # 76-87,602 436 90 46,alfredo.garcés1662@gmail.com,65782199,ips-gua-029,cardiopatía,Patient/pat-1662
pat-2097,María,Pineda,female,1988-12-20,O-,3.421896,-76.494984,13,Agua Blanca,Avenida calle 134 # 3P-81 Sur,3274651352,maría.pineda2097@gmail.com,52674742,ips-elo-028,ninguna,Patient/pat-2097
pat-2472,Jairo,Patiño,male,1937-09-04,AB-,3.38662,-76.522573,16,El Jardín,Cr. 7 Este # 4W-13 Sur,573250307794,jairo.patiño2472@gmail.com,32757831,ips-sil-022,diabetes tipo 2,Patient/pat-2472
pat-1825,Adolfo,Caicedo,male,1950-05-06,AB+,3.402767,-76.471518,13,Agua Blanca,Calle 124 # 5B-88 Sur,573087922221,adolfo.caicedo1825@gmail.com,37730181,ips-elo-028,ninguna,Patient/pat-1825
pat-2723,Juan,Guerrero,male,1964-01-24,B-,3.420041,-76.544675,18,Cañaveralejo,Cr. 77 # 4-5,57 313 332 40 23,juan.guerrero2723@gmail.com,60704539,ips-vip-039,diabetes tipo 2,Patient/pat-2723
pat-1850,Cristina,Martínez,female,1994-01-09,AB-,3.41234,-76.512586,13,Agua Blanca,Av. Arauca # 94-2 Sur,+573156076306,cristina.martínez1850@gmail.com,71439467,ips-elo-028,cardiopatía,Patient/pat-1850
pat-1169,Cecilia,Murillo,female,2016-09-20,A-,3.467229,-76.557133,8,Libertadores,Cr. 185G # 1-64 Sur,(+57)3019407031,cecilia.murillo1169@gmail.com,53679307,ips-col-017,artritis,Patient/pat-1169
pat-0489,Carlos,Peña,male,1982-11-05,O-,3.449103,-76.529976,4,Flores,Calle 117Z Este # 22-5,6069756584,carlos.peña489@gmail.com,98882576,ips-pro-013,cardiopatía,Patient/pat-0489
pat-1609,Javier,Méndez,male,1983-06-10,AB-,3.437779,-76.532359,11,El Real,Cr. 131U # 7-12 Sur,+57 316 029 61 98,javier.méndez1609@gmail.com,86555214,ips-gua-029,ninguna,Patient/pat-1609
pat-1067,Alicia,Escobar,female,1973-10-17,O-,3.481988,-76.514729,7,Alcázares,Avenida carrera 186 # 68F-51 Sur,57 302 379 11 52,alicia.escobar1067@gmail.com,67486445,ips-pie-026,EPOC,Patient/pat-1067
pat-1340,Néstor,Ortiz,male,1990-12-20,B+,3.436253,-76.556261,9,Los Libertadores,Tr. 2F Sur # 22B-48 Sur,(+57) 310 685 50 73,néstor.ortiz1340@gmail.com,51473062,ips-sjs-004,ninguna,Patient/pat-1340
pat-0802,Karen,Cáceres,female,1983-11-04,AB-,3.472307,-76.506837,6,Santa Isabel,Cr. 8ª # 41-83 Este,+57 321 904 54 61,karen.cáceres802@gmail.com,56175477,ips-nor-011,ninguna,Patient/pat-0802
pat-1371,Edgar,Angarita,male,1998-08-14,AB-,3.431529,-76.535245,9,Los Libertadores,Carrera 82 # 3-2 Este,57 315 909 11 63,edgar.angarita1371@gmail.com,95103759,ips-sjs-004,artritis,Patient/pat-1371
pat-1050,Alirio,Medina,male,1981-07-22,O+,3.466768,-76.531272,7,Alcázares,Calle 4ª # 6-17,573272601481,alirio.medina1050@gmail.com,68743898,ips-pie-026,insuficiencia renal,Patient/pat-1050
pat-2489,Antonio,Rojas,male,2008-02-22,AB+,3.380119,-76.530917,16,El Jardín,Dg. 6 Este # 2-2,(+57) 329 583 94 27,antonio.rojas2489@gmail.com,21222980,ips-sil-022,ninguna,Patient/pat-2489
pat-0826,Eugenia,Cantillo,female,1965-08-11,A+,3.481085,-76.499351,6,Santa Isabel,Cl. 46 # 81-92 Este,604 186 45 35,eugenia.cantillo826@gmail.com,34438599,ips-nor-011,ninguna,Patient/pat-0826
pat-2854,Simón,Narváez,male,1984-12-20,O-,3.412388,-76.513117,18,Cañaveralejo,Cl. 127 # 8-1,+576065371563,simón.narváez2854@gmail.com,93420414,ips-vip-039,insuficiencia renal,Patient/pat-2854
pat-3083,Ciro,Luna,male,1985-12-24,B-,3.459152,-76.549468,19,El Calvario,Av. Corredor # 4-7 Sur,(+57)6046409782,ciro.luna3083@gmail.com,78043121,ips-huc-001,diabetes tipo 2,Patient/pat-3083
pat-2782,José,Pedraza,male,1999-11-28,B+,3.409647,-76.579096,18,Cañaveralejo,Diagonal 61 # 9-76 Sur,(+57) 303 911 46 85,josé.pedraza2782@gmail.com,98035991,ips-vip-039,EPOC,Patient/pat-2782
pat-1534,Elvia,López,female,1970-12-02,AB-,3.408536,-76.557176,10,Caney,Dg. 78 # 63-5,+57 302 904 93 24,elvia.lópez1534@gmail.com,12518567,ips-las-015,cardiopatía,Patient/pat-1534
pat-2279,Luis,Cardona,male,1991-10-15,O-,3.386316,-76.532831,14,El Rodeo,Cl. 5J # 44T-69 Este,573283643866,luis.cardona2279@gmail.com,60601468,ips-sur-016,insuficiencia renal,Patient/pat-2279
pat-1089,Danny,Camacho,male,1976-10-28,AB+,3.473708,-76.536822,7,Alcázares,Cr. 141 # 4-35 Este,3016837543,danny.camacho1089@gmail.com,97734815,ips-pie-026,insuficiencia renal,Patient/pat-1089
pat-2948,Joaquín,Toro,male,1945-02-25,A-,3.452524,-76.542392,19,El Calvario,Avenida Arturo Martínez Bohórquez # 3-83 Sur,6058399634,joaquín.toro2948@gmail.com,48556908,ips-huc-001,insuficiencia renal,Patient/pat-2948
pat-2551,Ángela,Díaz,female,1979-12-10,A-,3.348849,-76.552557,17,Meléndez,Carrera 174 # 48-39,(+57)6019391578,ángela.díaz2551@gmail.com,21518907,ips-clv-002,EPOC,Patient/pat-2551
pat-2571,William,Gaviria,male,1973-05-15,B+,3.363996,-76.561527,17,Meléndez,Cl. 2P # 6-50,576079229465,william.gaviria2571@gmail.com,71560177,ips-clv-002,EPOC,Patient/pat-2571
pat-0031,Robinson,Agudelo,male,1960-08-28,B+,3.493979,-76.49537,1,El Oriente,Avenida Cravo Norte # 55U-6 Sur,01 8008 632 629,robinson.agudelo31@gmail.com,98550256,ips-alb-024,cardiopatía,Patient/pat-0031
pat-2746,Catalina,Ramos,female,1998-04-10,AB-,3.412598,-76.537938,18,Cañaveralejo,Carrera 139B Bis X # 6-8 Sur,(+57)6048001437,catalina.ramos2746@gmail.com,83260153,ips-vip-039,EPOC,Patient/pat-2746
pat-0624,Santos,Peña,male,1951-10-04,B+,3.449767,-76.549682,5,Guayaquil,Avenida carrera 189 # 6-15 Este,01 8007 897 703,santos.peña624@gmail.com,61100987,ips-col-017,EPOC,Patient/pat-0624
pat-0872,Amparo,Calderón,female,1992-08-25,O+,3.468074,-76.502512,6,Santa Isabel,Avenida Cesar # 3-7,(+57) 301 742 80 79,amparo.calderón872@gmail.com,61411224,ips-nor-011,cardiopatía,Patient/pat-0872
pat-1627,Walter,Chacón,male,1952-03-28,A-,3.428835,-76.553296,11,El Real,Cl. 62 # 7-5 Este,+57 323 155 35 91,walter.chacón1627@gmail.com,32114547,ips-gua-029,ninguna,Patient/pat-1627
pat-0673,Rosario,Ortiz,female,2003-11-14,B+,3.440286,-76.535735,5,Guayaquil,Carrera 53 # 5-3,(+57) 320 532 97 31,rosario.ortiz673@gmail.com,75319770,ips-col-017,ninguna,Patient/pat-0673
pat-2086,Fabián,Pérez,male,1979-08-20,O+,3.415602,-76.466268,13,Agua Blanca,Diagonal 4ª # 8-6,01 8001 195 396,fabián.pérez2086@gmail.com,69110577,ips-elo-028,asma,Patient/pat-2086
pat-3340,Dario,Gómez,male,1989-11-24,O-,3.361527,-76.499673,21,Desepaz,Cr. 56 # 58-13 Sur,+576073628981,dario.gómez3340@gmail.com,79668788,ips-pmd-036,ninguna,Patient/pat-3340
pat-2383,Carlos,García,male,1949-11-20,B+,3.4031,-76.504424,15,Navarro,Avenida carrera 168 # 30-81 Sur,300 585 67 62,carlos.garcía2383@gmail.com,98131849,ips-nav-025,ninguna,Patient/pat-2383
pat-0331,Libia,Díaz,female,1967-08-05,A+,3.45933,-76.510398,3,Centenario,Cr. 55Q # 60-7 Sur,3293176262,libia.díaz331@gmail.com,53589647,ips-cps-040,EPOC,Patient/pat-0331
pat-1432,Luz,Moreno,female,1959-06-17,B+,3.444799,-76.5354,9,Los Libertadores,Carrera 189 # 8-84 Sur,57 609 391 89 05,luz.moreno1432@gmail.com,31138757,ips-sjs-004,ninguna,Patient/pat-1432
pat-0030,Alejandro,Romero,male,2006-08-25,AB-,3.497854,-76.496929,1,El Oriente,Dg. 6ª # 3-93 Este,(+57) 324 333 07 77,alejandro.romero30@gmail.com,19289546,ips-alb-024,ninguna,Patient/pat-0030
pat-2014,María,Yepes,female,1975-03-29,A+,3.425833,-76.495238,13,Agua Blanca,Cr. 42 # 4B-48 Este,(+57)3182977811,maría.yepes2014@gmail.com,10134359,ips-elo-028,cardiopatía,Patient/pat-2014
pat-3031,Andrea,Hernández,female,1992-08-20,O-,3.444108,-76.553316,19,El Calvario,Avenida carrera 4ª # 2-62 Este,573293024927,andrea.hernández3031@gmail.com,33892421,ips-huc-001,hipertensión,Patient/pat-3031
pat-0941,Manuel,Molina,male,1952-11-27,A+,3.480577,-76.49722,6,Santa Isabel,Avenida calle 3ª # 91-4 Este,(+57) 320 350 25 16,manuel.molina941@gmail.com,98848098,ips-nor-011,diabetes tipo 2,Patient/pat-0941
pat-0856,Alejandra,Muñoz,female,2001-07-12,B-,3.483648,-76.510303,6,Santa Isabel,Calle 156 # 42-6,300 298 29 95,alejandra.muñoz856@gmail.com,46045780,ips-nor-011,ninguna,Patient/pat-0856
pat-3082,Carmen,Sánchez,female,1968-11-14,AB-,3.445359,-76.535628,19,El Calvario,Cr. 98K # 3-30 Este,57 609 159 43 51,carmen.sánchez3082@gmail.com,63841858,ips-huc-001,ninguna,Patient/pat-3082
pat-2416,Raquel,Contreras,female,1999-10-30,AB-,3.393663,-76.555108,16,El Jardín,Calle 125 # 7-7,+57 328 093 84 73,raquel.contreras2416@gmail.com,58799048,ips-sil-022,artritis,Patient/pat-2416
pat-2745,Jonathan,Amaya,male,1973-06-23,O+,3.407288,-76.564508,18,Cañaveralejo,Av. Cundinamarca # 26-91,+57 318 550 07 35,jonathan.amaya2745@gmail.com,50935883,ips-vip-039,diabetes tipo 2,Patient/pat-2745
pat-0165,Lucía,Méndez,female,1971-03-27,AB-,3.461324,-76.542745,2,Chipichape,Tr. 6ª # 7-9,(+57) 322 095 88 27,lucía.méndez165@gmail.com,84285882,ips-cuc-014,ninguna,Patient/pat-0165
pat-2663,Beatriz,Duarte,female,1956-10-26,A-,3.402148,-76.563945,18,Cañaveralejo,Av. calle 72 # 93-99 Sur,573186281206,beatriz.duarte2663@gmail.com,13930993,ips-vip-039,asma,Patient/pat-2663
pat-2253,Jhon,Díaz,male,1996-12-09,AB-,3.390924,-76.510133,14,El Rodeo,Carrera 3Z Bis # 46-47 Sur,6084770702,jhon.díaz2253@gmail.com,75121683,ips-sur-016,diabetes tipo 2,Patient/pat-2253
pat-1700,Brayan,Vargas,male,1969-09-09,B-,3.457834,-76.55984,12,Terrón Colorado,Calle 103 # 5-44 Este,(+57) 604 432 43 55,brayan.vargas1700@gmail.com,24471004,ips-pie-026,hipertensión,Patient/pat-1700
pat-3117,Rocío,Prada,female,2008-10-03,A-,3.475412,-76.543365,20,Marroquín,Calle 189 # 71-92 Este,(+57) 306 024 32 40,rocío.prada3117@gmail.com,34003439,ips-pie-026,insuficiencia renal,Patient/pat-3117
pat-2017,Leonor,Giraldo,female,1980-01-11,O-,3.394417,-76.497182,13,Agua Blanca,Cl. 190 # 5-2 Sur,+57 328 614 32 05,leonor.giraldo2017@gmail.com,94853379,ips-elo-028,asma,Patient/pat-2017
pat-3199,Jaime,Zapata,male,1991-09-04,B+,3.458609,-76.511867,20,Marroquín,Avenida calle 69 # 8-5 Sur,+573039690954,jaime.zapata3199@gmail.com,29666405,ips-pie-026,ninguna,Patient/pat-3199
pat-2090,César,Sierra,male,1981-04-26,B+,3.414577,-76.520644,13,Agua Blanca,Avenida carrera 18 # 6-87 Sur,018007638304,césar.sierra2090@gmail.com,36305005,ips-elo-028,hipertensión,Patient/pat-2090
pat-3089,Nancy,Sandoval,female,1999-09-15,AB-,3.447755,-76.545305,19,El Calvario,Cl. 88 # 3-83 Sur,576047044245,nancy.sandoval3089@gmail.com,63149397,ips-huc-001,EPOC,Patient/pat-3089
pat-2641,Wilder,Alzate,male,1979-04-22,O-,3.411494,-76.55053,18,Cañaveralejo,Cl. 86V # 97-53 Este,01 8005 096 635,wilder.alzate2641@gmail.com,67631320,ips-vip-039,EPOC,Patient/pat-2641
pat-2599,Raúl,Vallejo,male,1977-06-05,AB+,3.380798,-76.498972,17,Meléndez,Cl. 97 # 37-5 Sur,57 301 250 59 45,raúl.vallejo2599@gmail.com,16923083,ips-clv-002,ninguna,Patient/pat-2599
pat-3385,Isabel,Bravo,female,1953-04-08,AB-,3.371612,-76.511629,21,Desepaz,Cl. 29C # 5-9 Sur,315 359 30 03,isabel.bravo3385@gmail.com,86953052,ips-pmd-036,ninguna,Patient/pat-3385
pat-3425,Consuelo,Ruiz,female,1978-08-21,AB-,3.421777,-76.48989,22,El Pueblo,Carrera 149T # 44-36,+57 314 474 59 23,consuelo.ruiz3425@gmail.com,29848134,ips-agu-021,diabetes tipo 2,Patient/pat-3425
pat-1309,María,Vergara,female,2014-09-26,O-,3.429957,-76.540246,9,Los Libertadores,Calle 175V # 7J-8,57 327 315 84 16,maría.vergara1309@gmail.com,35567100,ips-sjs-004,artritis,Patient/pat-1309
pat-2051,Lilia,Morales,female,1984-09-03,A-,3.426974,-76.482365,13,Agua Blanca,Cr. 48 # 74-57,301 659 30 56,lilia.morales2051@gmail.com,94019584,ips-elo-028,diabetes tipo 2,Patient/pat-2051
pat-0564,Ruth,García,female,1977-04-16,AB+,3.46839,-76.542378,4,Flores,Carrera 91 # 3N-8 Este,+57 318 557 71 50,ruth.garcía564@gmail.com,84797762,ips-pro-013,ninguna,Patient/pat-0564
pat-2896,Ernesto,García,male,2012-01-25,AB-,3.440979,-76.550858,19,El Calvario,Tr. 42W # 89-1 Este,+576019404772,ernesto.garcía2896@gmail.com,66217126,ips-huc-001,asma,Patient/pat-2896
pat-0953,Andrés,Serrano,male,2013-01-18,AB-,3.473259,-76.549058,7,Alcázares,Dg. 24 # 5E-6 Sur,605 698 78 41,andrés.serrano953@gmail.com,30017834,ips-pie-026,diabetes tipo 2,Patient/pat-0953
pat-0898,Margarita,Cabrera,female,1978-01-06,AB+,3.485963,-76.49152,6,Santa Isabel,Transversal 118X # 46-5,+57 324 648 95 15,margarita.cabrera898@gmail.com,60529679,ips-nor-011,artritis,Patient/pat-0898
pat-0173,Elkin,Álvarez,male,1998-06-05,B+,3.475323,-76.484481,2,Chipichape,Av. calle 73 # 31-72,(+57)3089062145,elkin.álvarez173@gmail.com,46817443,ips-cuc-014,hipertensión,Patient/pat-0173
pat-0174,David,Arango,male,1962-11-29,O+,3.464515,-76.511636,2,Chipichape,Carrera 9 Sur # 2-67,573222741419,david.arango174@gmail.com,26948946,ips-cuc-014,cardiopatía,Patient/pat-0174
pat-1961,Mario,Andrade,male,1963-04-05,O-,3.402846,-76.515202,13,Agua Blanca,Cr. 193D # 8-8 Este,(+57) 315 812 48 46,mario.andrade1961@gmail.com,70976401,ips-elo-028,diabetes tipo 2,Patient/pat-1961
pat-0924,Johana,Arroyo,female,1967-03-18,A+,3.497845,-76.497883,6,Santa Isabel,Carrera 8ª # 3-4 Sur,573209027301,johana.arroyo924@gmail.com,10632635,ips-nor-011,cardiopatía,Patient/pat-0924
pat-2693,Nohora,Gonzáles,female,1986-08-14,A-,3.422822,-76.550271,18,Cañaveralejo,Cl. 159 Este # 8-6 Este,6459006,nohora.gonzáles2693@gmail.com,16594707,ips-vip-039,insuficiencia renal,Patient/pat-2693
pat-0100,Marcela,Gallego,female,1976-11-24,O+,3.498568,-76.463387,1,El Oriente,Carrera 3ª # 75-59 Este,(+57)3087376619,marcela.gallego100@gmail.com,99508850,ips-alb-024,insuficiencia renal,Patient/pat-0100
pat-2285,Juan,Martínez,male,1984-12-08,AB+,3.414512,-76.495244,15,Navarro,Calle 78D Bis # 36-11 Sur,57 325 047 64 79,juan.martínez2285@gmail.com,66867849,ips-nav-025,artritis,Patient/pat-2285
pat-3437,Jorge,Quintero,male,1965-04-30,AB+,3.418162,-76.473899,22,El Pueblo,Calle 7D # 15J-14,3024316323,jorge.quintero3437@gmail.com,87041363,ips-agu-021,insuficiencia renal,Patient/pat-3437
pat-0981,Iván,Torres,male,1991-05-09,AB+,3.451373,-76.553864,7,Alcázares,Cr. 31 # 3-86 Sur,6012379617,iván.torres981@gmail.com,65343143,ips-pie-026,hipertensión,Patient/pat-0981
pat-0932,Isaías,Giraldo,male,2006-05-06,AB+,3.473007,-76.500661,6,Santa Isabel,Cl. 28W # 12-87,01 8008 264 504,isaías.giraldo932@gmail.com,77556678,ips-nor-011,ninguna,Patient/pat-0932
pat-1069,Luz,Gutiérrez,female,1977-01-07,O+,3.463367,-76.544111,7,Alcázares,Carrera 46Y # 5I-81,3213407313,luz.gutiérrez1069@gmail.com,58249394,ips-pie-026,EPOC,Patient/pat-1069
pat-0473,Ximena,Ballesteros,female,1989-12-10,B+,3.475102,-76.53632,4,Flores,Cr. 8ª # 47U-3,(+57)3140047957,ximena.ballesteros473@gmail.com,36717096,ips-pro-013,ninguna,Patient/pat-0473
pat-0652,Alex,Vera,male,1971-03-05,A-,3.435843,-76.531835,5,Guayaquil,Carrera 46 # 7-9 Este,304 369 08 67,alex.vera652@gmail.com,29015320,ips-col-017,artritis,Patient/pat-0652
pat-1838,Ana,Álvarez,female,2008-07-05,B+,3.400803,-76.516295,13,Agua Blanca,Carrera 83 # 15W-51,573242863691,ana.álvarez1838@gmail.com,77611740,ips-elo-028,cardiopatía,Patient/pat-1838
pat-0849,Leonor,Castañeda,female,1973-12-15,B-,3.479866,-76.51142,6,Santa Isabel,Calle 58 # 65L-6 Este,3295900106,leonor.castañeda849@gmail.com,23017361,ips-nor-011,hipertensión,Patient/pat-0849
pat-0367,Hernando,Barreto,male,1993-08-06,O-,3.44837,-76.548312,3,Centenario,Av. Iles # 4W-1,3173977432,hernando.barreto367@gmail.com,92950779,ips-cps-040,EPOC,Patient/pat-0367
pat-3292,Fredy,Zambrano,male,1972-04-22,AB+,3.373764,-76.489447,21,Desepaz,Carrera 10 # 47U-2 Sur,+57 315 976 23 75,fredy.zambrano3292@gmail.com,13412336,ips-pmd-036,cardiopatía,Patient/pat-3292
pat-0635,Piedad,Fonseca,female,1985-11-26,O-,3.452973,-76.555697,5,Guayaquil,Cr. 13 # 41-99,3169908538,piedad.fonseca635@gmail.com,49117508,ips-col-017,cardiopatía,Patient/pat-0635
pat-1622,Stiven,Sierra,male,2003-05-13,O-,3.437853,-76.551821,11,El Real,Cl. 52R # 7-98,311 711 19 39,stiven.sierra1622@gmail.com,56335527,ips-gua-029,cardiopatía,Patient/pat-1622
pat-2629,Julieth,Garcés,female,1987-09-15,AB-,3.413164,-76.549592,18,Cañaveralejo,Cr. 46 # 46-47,(+57) 606 957 65 79,julieth.garcés2629@gmail.com,36741208,ips-vip-039,diabetes tipo 2,Patient/pat-2629
pat-2838,Inés,Melo,female,1973-08-13,O+,3.408964,-76.557701,18,Cañaveralejo,Carrera 7D # 7-9 Sur,2989442,inés.melo2838@gmail.com,59248998,ips-vip-039,ninguna,Patient/pat-2838
pat-2150,Esperanza,Ardila,female,1987-03-11,O+,3.370328,-76.536111,14,El Rodeo,Avenida carrera 112 # 22D-9 Sur,301 822 33 58,esperanza.ardila2150@gmail.com,37072082,ips-sur-016,hipertensión,Patient/pat-2150
pat-0255,Jhon,Rodríguez,male,1981-12-30,O-,3.461628,-76.512616,2,Chipichape,Cl. 39 # 1-2,3129355107,jhon.rodríguez255@gmail.com,81249799,ips-cuc-014,ninguna,Patient/pat-0255
pat-2233,Juan,López,male,1964-06-27,O+,3.376354,-76.550864,14,El Rodeo,Calle 32 # 26-33 Sur,452 78 50,juan.lópez2233@gmail.com,91260195,ips-sur-016,cardiopatía,Patient/pat-2233
pat-1641,Diego,Rojas,male,1940-05-18,B-,3.436848,-76.536229,11,El Real,Carrera 162 # 55H-5 Sur,+57 602 119 32 11,diego.rojas1641@gmail.com,25692379,ips-gua-029,hipertensión,Patient/pat-1641
pat-2018,Mercedes,Parra,female,1963-08-28,A+,3.409706,-76.509681,13,Agua Blanca,Tr. 3T # 1-39,576047080656,mercedes.parra2018@gmail.com,31664929,ips-elo-028,ninguna,Patient/pat-2018
pat-3420,Rosalba,Betancur,female,1983-03-13,A-,3.407455,-76.504076,22,El Pueblo,Calle 56 # 1-31,+573035587949,rosalba.betancur3420@gmail.com,91079800,ips-agu-021,asma,Patient/pat-3420
pat-1408,Wilfrido,Becerra,male,1986-09-13,B+,3.430217,-76.561253,9,Los Libertadores,Carrera 171 # 25-97 Sur,+573269335754,wilfrido.becerra1408@gmail.com,36040330,ips-sjs-004,artritis,Patient/pat-1408
pat-1691,Fabio,Chacón,male,1978-02-09,A-,3.432522,-76.540748,11,El Real,Av. Sandra Cecilia Ramos Aguirre # 9-9 Sur,(+57)6032504404,fabio.chacón1691@gmail.com,66015266,ips-gua-029,cardiopatía,Patient/pat-1691
pat-3018,Luis,Hurtado,male,1990-03-18,O+,3.464355,-76.535695,19,El Calvario,Cl. 21Y # 20-9,323 358 81 98,luis.hurtado3018@gmail.com,85653133,ips-huc-001,diabetes tipo 2,Patient/pat-3018
pat-1386,Ovidio,Zambrano,male,1961-01-21,O+,3.435487,-76.545353,9,Los Libertadores,Carrera 145 # 95-2 Este,57 306 889 35 49,ovidio.zambrano1386@gmail.com,54440977,ips-sjs-004,diabetes tipo 2,Patient/pat-1386
pat-1463,Alexander,Guzmán,male,1965-06-13,B-,3.437938,-76.542905,9,Los Libertadores,Cr. 101 # 3-7 Sur,576095108126,alexander.guzmán1463@gmail.com,28645088,ips-sjs-004,ninguna,Patient/pat-1463
pat-3350,Manuel,Pérez,male,1999-05-29,B+,3.384282,-76.483326,21,Desepaz,Carrera 5ª # 6-49,315 212 29 16,manuel.pérez3350@gmail.com,95215820,ips-pmd-036,ninguna,Patient/pat-3350
pat-0377,Victoria,Ortega,female,1994-01-10,A-,3.465185,-76.518046,3,Centenario,Transversal 83 # 54-4 Sur,573100511848,victoria.ortega377@gmail.com,31516757,ips-cps-040,ninguna,Patient/pat-0377
pat-0963,Liliana,Mena,female,1982-06-13,AB+,3.482771,-76.530973,7,Alcázares,Cl. 54 # 4W-82 Sur,329 409 48 01,liliana.mena963@gmail.com,97086700,ips-pie-026,EPOC,Patient/pat-0963
pat-0670,Julio,Acosta,male,1952-03-16,O+,3.44425,-76.539061,5,Guayaquil,Av. carrera 3ª # 9U-7,(+57) 321 900 54 66,julio.acosta670@gmail.com,25696616,ips-col-017,EPOC,Patient/pat-0670
pat-2142,María,Serrano,female,1984-01-24,O+,3.386058,-76.554686,14,El Rodeo,Carrera 98 # 3-79 Sur,(+57)6012166351,maría.serrano2142@gmail.com,37634396,ips-sur-016,asma,Patient/pat-2142
pat-0419,Manuel,Herrera,male,1993-12-28,O-,3.456959,-76.53085,3,Centenario,Calle 64 # 8-21 Sur,+57 607 701 03 38,manuel.herrera419@gmail.com,58607028,ips-cps-040,insuficiencia renal,Patient/pat-0419
pat-0621,Alexandra,Pacheco,female,1996-05-19,A-,3.443418,-76.532396,5,Guayaquil,Cr. 9ª # 17O-41 Sur,323 317 83 78,alexandra.pacheco621@gmail.com,90117857,ips-col-017,ninguna,Patient/pat-0621
pat-0574,Hilda,Álvarez,female,1966-06-01,O+,3.48285,-76.531775,4,Flores,Avenida carrera 8ª # 8-92 Sur,(+57)3159643180,hilda.álvarez574@gmail.com,61091554,ips-pro-013,cardiopatía,Patient/pat-0574
pat-0279,Luis,Ruiz,male,1990-06-28,O+,3.455306,-76.508225,2,Chipichape,Cr. 39 # 8-92,312 846 63 85,luis.ruiz279@gmail.com,29419691,ips-cuc-014,EPOC,Patient/pat-0279
pat-0262,Ángel,Martínez,male,1969-01-08,B-,3.47763,-76.518455,2,Chipichape,Cr. 91 # 57-75,3160392737,ángel.martínez262@gmail.com,73280554,ips-cuc-014,hipertensión,Patient/pat-0262
pat-2035,Isabel,Rivera,female,1991-12-23,A+,3.389877,-76.520623,13,Agua Blanca,Avenida carrera 9ª # 3-4 Este,312 170 44 95,isabel.rivera2035@gmail.com,47682480,ips-elo-028,cardiopatía,Patient/pat-2035
pat-0541,Javier,Mejía,male,1978-05-01,O+,3.467979,-76.549025,4,Flores,Cl. 8D # 73-64 Sur,(+57) 325 622 23 71,javier.mejía541@gmail.com,64877191,ips-pro-013,EPOC,Patient/pat-0541
